Visual Peripheral - Visual Peripheral,Visual Peripheral - Visual Central,Visual Peripheral - Somato-Motor A,Visual Peripheral - Somato-Motor B,Visual Peripheral - Dorsal Attention A,Visual Peripheral - Dorsal Attention B,Visual Peripheral - Ventral Attention,Visual Peripheral - Salience,Visual Peripheral - Limbic A,Visual Peripheral - Limbic B,Visual Peripheral - Control C,Visual Peripheral - Control A,Visual Peripheral - Control B,Visual Peripheral - Auditory,Visual Peripheral - Default Mode C,Visual Peripheral - Default Mode A,Visual Peripheral - Default Mode B,Visual Central - Visual Central,Visual Central - Somato-Motor A,Visual Central - Somato-Motor B,Visual Central - Dorsal Attention A,Visual Central - Dorsal Attention B,Visual Central - Ventral Attention,Visual Central - Salience,Visual Central - Limbic A,Visual Central - Limbic B,Visual Central - Control C,Visual Central - Control A,Visual Central - Control B,Visual Central - Auditory,Visual Central - Default Mode C,Visual Central - Default Mode A,Visual Central - Default Mode B,Somato-Motor A - Somato-Motor A,Somato-Motor A - Somato-Motor B,Somato-Motor A - Dorsal Attention A,Somato-Motor A - Dorsal Attention B,Somato-Motor A - Ventral Attention,Somato-Motor A - Salience,Somato-Motor A - Limbic A,Somato-Motor A - Limbic B,Somato-Motor A - Control C,Somato-Motor A - Control A,Somato-Motor A - Control B,Somato-Motor A - Auditory,Somato-Motor A - Default Mode C,Somato-Motor A - Default Mode A,Somato-Motor A - Default Mode B,Somato-Motor B - Somato-Motor B,Somato-Motor B - Dorsal Attention A,Somato-Motor B - Dorsal Attention B,Somato-Motor B - Ventral Attention,Somato-Motor B - Salience,Somato-Motor B - Limbic A,Somato-Motor B - Limbic B,Somato-Motor B - Control C,Somato-Motor B - Control A,Somato-Motor B - Control B,Somato-Motor B - Auditory,Somato-Motor B - Default Mode C,Somato-Motor B - Default Mode A,Somato-Motor B - Default Mode B,Dorsal Attention A - Dorsal Attention A,Dorsal Attention A - Dorsal Attention B,Dorsal Attention A - Ventral Attention,Dorsal Attention A - Salience,Dorsal Attention A - Limbic A,Dorsal Attention A - Limbic B,Dorsal Attention A - Control C,Dorsal Attention A - Control A,Dorsal Attention A - Control B,Dorsal Attention A - Auditory,Dorsal Attention A - Default Mode C,Dorsal Attention A - Default Mode A,Dorsal Attention A - Default Mode B,Dorsal Attention B - Dorsal Attention B,Dorsal Attention B - Ventral Attention,Dorsal Attention B - Salience,Dorsal Attention B - Limbic A,Dorsal Attention B - Limbic B,Dorsal Attention B - Control C,Dorsal Attention B - Control A,Dorsal Attention B - Control B,Dorsal Attention B - Auditory,Dorsal Attention B - Default Mode C,Dorsal Attention B - Default Mode A,Dorsal Attention B - Default Mode B,Ventral Attention - Ventral Attention,Ventral Attention - Salience,Ventral Attention - Limbic A,Ventral Attention - Limbic B,Ventral Attention - Control C,Ventral Attention - Control A,Ventral Attention - Control B,Ventral Attention - Auditory,Ventral Attention - Default Mode C,Ventral Attention - Default Mode A,Ventral Attention - Default Mode B,Salience - Salience,Salience - Limbic A,Salience - Limbic B,Salience - Control C,Salience - Control A,Salience - Control B,Salience - Auditory,Salience - Default Mode C,Salience - Default Mode A,Salience - Default Mode B,Limbic A - Limbic A,Limbic A - Limbic B,Limbic A - Control C,Limbic A - Control A,Limbic A - Control B,Limbic A - Auditory,Limbic A - Default Mode C,Limbic A - Default Mode A,Limbic A - Default Mode B,Limbic B - Limbic B,Limbic B - Control C,Limbic B - Control A,Limbic B - Control B,Limbic B - Auditory,Limbic B - Default Mode C,Limbic B - Default Mode A,Limbic B - Default Mode B,Control C - Control C,Control C - Control A,Control C - Control B,Control C - Auditory,Control C - Default Mode C,Control C - Default Mode A,Control C - Default Mode B,Control A - Control A,Control A - Control B,Control A - Auditory,Control A - Default Mode C,Control A - Default Mode A,Control A - Default Mode B,Control B - Control B,Control B - Auditory,Control B - Default Mode C,Control B - Default Mode A,Control B - Default Mode B,Auditory - Auditory,Auditory - Default Mode C,Auditory - Default Mode A,Auditory - Default Mode B,Default Mode C - Default Mode C,Default Mode C - Default Mode A,Default Mode C - Default Mode B,Default Mode A - Default Mode A,Default Mode A - Default Mode B,Default Mode B - Default Mode B
0.3027298,0.74735849,0.34619818,0.25360396,0.5172604,0.13305979,0.10719153,-0.22300718,0.13245522,-0.21919357,-0.25689341,-0.22396201,-0.53896159,0.21845153,-0.01842723,-0.32128642,-0.30285347,0.32711436,0.50326256,0.4486148,0.45797642,0.38829075,0.21136749,-0.26534382,0.0290839,-0.27148607,-0.23528922,-0.25418491,-0.67598204,0.0784907,0.12579506,-0.3313919,-0.43579823,0.41230275,0.85109628,0.1930843,0.49607907,0.23491162,-0.45246792,0.15049529,-0.25559041,-0.56453781,-0.34860843,-0.62373827,0.12261133,-0.04481534,-0.32256527,-0.33196008,0.4031345,0.11655133,0.43957072,0.3376244,-0.31690023,0.16026282,-0.23413092,-0.47950288,-0.2635347,-0.53731268,0.16544315,-0.11261919,-0.38030495,-0.3855816,0.28064798,0.61397234,0.35154955,0.08366528,-0.02834375,-0.51481418,-0.06179441,0.38236191,-0.43384102,0.07676407,-0.01459184,-0.52545006,-0.61094925,0.34688974,0.59460562,0.1238064,-0.18116847,-0.5889164,-0.18010448,0.23545389,-0.46370924,0.0178184,-0.13200595,-0.60655548,-0.69414727,0.2909383,0.48571038,-0.08961561,-0.59918272,0.02858147,0.22024427,-0.30497188,0.32913832,-0.42211766,-0.74282288,-0.57237478,0.32011115,-0.39076676,-0.45188441,0.30893049,0.68555998,0.50677028,0.16978196,-0.59908971,-0.54097604,-0.34476745,0.09460884,0.1856803,-0.12592041,-0.35961782,-0.30363463,0.24943161,0.1644515,0.16989054,0.31606936,0.13141533,0.06496972,-0.43603501,0.12105297,-0.23843173,0.42339978,0.72347812,0.73780249,0.26888729,0.07228576,0.2532432,-0.20521272,0.18392166,0.24321097,-0.00687244,0.38986965,0.49132145,0.0577179,-0.40027605,-0.48506773,-0.38445659,0.41917171,-0.14233529,-0.33671041,0.15794812,0.23231928,0.15137083,-0.33142827,-0.37398386,-0.02306638,0.29461292,0.65381166,0.25160826,0.48132572,0.7040418,0.3583237
0.396983417,0.356255132,-0.0912432087,0.299938539,0.620748816,0.0620938713,0.312410713,0.060111212,-0.163385902,-0.000525630965,-0.192973041,-0.154121114,-0.356532364,0.182323344,-0.317490841,-0.339049463,-0.191507253,0.329807542,-0.219977624,0.18955586,0.223181154,0.15203065,0.497605121,0.20100944,-0.192165494,-0.0295146039,0.103661342,-0.0542559945,-0.470680837,0.0942114973,0.0617996341,-0.317251092,-0.384398367,0.230608836,0.397172625,0.0718801916,0.273795261,0.0544585097,-0.11844866,0.0328081372,-0.0256226543,-0.430007177,0.00798977107,-0.286373965,0.168258051,-0.239216325,-0.300780581,-0.105318308,0.273629827,0.269935048,0.315553916,0.571265464,0.0921550336,-0.259073172,0.0467343024,-0.262299133,0.0785693856,-0.310994504,0.116120107,-0.321835642,-0.539656172,-0.388258023,0.387315442,0.673612939,0.370867831,-0.0997958289,-0.0609753878,-0.0752239269,-0.141967557,0.363566036,-0.404707999,0.0483833988,-0.134061003,-0.477239754,-0.496701723,0.420163556,0.553314299,0.128691623,-0.183044522,-0.212575246,-0.107213132,0.533216134,-0.430863353,-0.0802120822,-0.222721832,-0.601836557,-0.627269438,0.394124854,0.554859988,-0.429620212,-0.274718816,0.0256187222,0.21437762,-0.493619026,0.187047241,-0.397715213,-0.763323079,-0.622177847,0.287926027,-0.456628285,-0.234811764,0.0919516312,-0.0086876231,0.0182006454,0.234268178,-0.535056434,-0.471307689,-0.135979336,0.111923029,0.275347261,-0.0730974256,-0.079392203,0.00976277234,0.148258234,0.224863056,0.220653758,0.465620868,0.0822044538,0.168248357,-0.115356393,0.164734823,-0.0880457289,0.141340686,0.289653227,0.127302108,0.386159126,0.127270568,0.340719582,-0.28066263,0.536384266,0.294471442,-0.297992717,0.389865865,0.195141157,-0.251204426,0.0446721358,-0.387527603,-0.526577517,0.33441168,-0.366020796,0.159207282,0.428108142,0.241894947,0.207568536,-0.216473914,-0.253240881,0.322892073,0.418439998,0.629096659,-0.0677944605,0.40063142,0.444828205,0.404801015
0.43555738,0.47297505,0.19380537,0.09677476,0.60909276,0.18109447,0.36161364,0.07247466,-0.03001684,-0.41882734,-0.42776938,-0.04490459,-0.58588836,0.17218878,-0.38413511,-0.51325869,-0.27226727,0.47855403,0.22378461,0.24566012,0.28242081,0.24091025,0.40618825,0.11111522,-0.0962111,-0.2812545,-0.22212442,-0.03537751,-0.44454319,0.12731984,-0.13119787,-0.41143859,-0.38639889,0.33652351,0.85758331,-0.00371141,0.40339108,0.39672051,-0.27431289,0.19030365,-0.25516841,-0.50565753,-0.37555654,-0.58905933,0.66078996,-0.3464056,-0.28085732,-0.06128399,0.38573106,-0.09554089,0.28595466,0.39279307,-0.2211423,0.12894224,-0.18991003,-0.47840562,-0.37690477,-0.49704655,0.71123554,-0.37072383,-0.25518662,-0.10271274,0.46262205,0.62902178,0.47369671,0.24377599,0.06724968,-0.45267746,-0.17907278,0.50494977,-0.49170209,0.15566746,-0.27593173,-0.68699621,-0.50100584,0.38201715,0.68262453,0.1532677,0.16750212,-0.45645115,-0.16848966,0.28890604,-0.60336685,0.34132938,-0.34445686,-0.60125335,-0.51891567,0.28562725,0.41530739,0.01270196,-0.60308965,-0.19223455,0.09149138,-0.66937668,0.43457312,-0.5250256,-0.7685934,-0.63872326,0.22663007,-0.47325394,-0.39843324,0.17386371,0.34107611,0.03232319,-0.02656239,-0.34270653,-0.51422445,-0.38181624,0.10008307,0.20232555,-0.22485271,-0.1088183,-0.20177774,0.20637995,0.10861772,0.16078031,0.20407652,0.12599238,0.00920678,-0.04895076,0.51199017,-0.31235997,0.37667461,0.64602549,0.39936533,0.30904117,0.18230553,0.48484403,-0.50762682,0.44520794,0.31823799,-0.11797508,0.29778961,0.26230365,-0.2036178,0.06150316,-0.36609358,-0.48237314,0.41135405,-0.53424683,0.45129579,0.56217524,0.2377523,0.34200243,-0.43866151,-0.42074399,-0.0702985,0.31092676,0.61826106,0.15566697,0.43274458,0.61953206,0.32861825
0.38653364,0.45246532,0.03851641,0.08547279,0.68685793,0.0602919,0.03930164,-0.06451934,-0.11697801,-0.30212522,-0.25956689,-0.1283564,-0.34542355,0.05811599,-0.15268116,-0.38263273,-0.31195008,0.32510263,0.1288405,0.2403083,0.36858945,0.40583383,0.54587396,0.24892089,-0.37078799,-0.5383036,-0.03663935,-0.02925679,-0.50345278,0.24433816,0.03267461,-0.63328426,-0.60449469,0.38682903,0.7735335,-0.20430096,0.23775845,0.16656901,-0.42074132,-0.1474166,-0.23542584,-0.43528107,-0.23033614,-0.34249296,0.08505692,-0.38550057,-0.25098494,-0.15034561,0.35508437,-0.17724734,0.26480356,0.39367465,-0.29965796,-0.18618793,-0.38235647,-0.54025116,-0.26435523,-0.49907127,0.36453153,-0.40999947,-0.4336602,-0.27075224,0.33583031,0.45791742,0.19801525,0.18547189,-0.218144,-0.44483142,-0.08074975,0.36120139,-0.30638734,-0.1668452,0.0839368,-0.50944374,-0.54159774,0.31593948,0.78947033,0.31843154,-0.4392486,-0.64957971,-0.21450341,0.25714411,-0.55851151,0.00756361,-0.16021992,-0.70834841,-0.71377116,0.32787956,0.46720106,-0.41300177,-0.60256235,-0.17682897,-0.01637526,-0.70059982,0.28073964,-0.17250546,-0.71056662,-0.69294133,0.24294366,-0.43279315,-0.23771733,0.24361315,0.33793171,0.06084039,-0.07004494,-0.03072541,-0.37185328,-0.32945314,0.09596332,0.51972303,0.06003606,-0.20205439,0.07926906,0.18594354,0.28075357,0.4596671,0.44431695,0.11692112,0.33172103,-0.09865065,0.48147563,-0.08196285,0.18970405,0.70657617,0.59349892,0.29385708,0.21679904,0.37403904,-0.08861256,0.41773456,0.36281976,-0.04074073,0.34395881,0.33044597,-0.35544898,0.02529333,-0.25873229,-0.21315922,0.3635522,-0.3558822,-0.00894901,0.55632451,0.59193912,0.26163259,-0.06762789,-0.17940676,0.0123201,0.24837409,0.37225026,-0.00930572,0.36083844,0.72356202,0.35601601
0.32929983,0.62447572,0.07486675,0.14601105,0.4025426,0.18945067,-0.07177099,-0.18555459,-0.22497765,0.08441309,-0.06604208,-0.31553949,-0.34990551,-0.04422621,0.14913163,-0.06114826,-0.15838631,0.38554523,0.20273951,0.35516397,0.30778758,0.19829364,0.06481097,-0.12223387,-0.14364581,0.0177916,-0.22792247,-0.46384707,-0.55219387,0.25155748,0.36850213,-0.09964279,-0.20512928,0.41881079,0.88209067,0.02052246,0.46678734,0.27408271,-0.17549247,0.06882792,-0.1282498,-0.55515137,-0.47203672,-0.57858587,0.26166199,-0.11299832,-0.22258758,-0.16259913,0.34934044,0.08323137,0.40074392,0.29418196,-0.17759465,0.10299528,-0.05167715,-0.54833455,-0.5127219,-0.67945121,0.37777707,-0.04421804,-0.24326774,-0.25875075,0.33040884,0.61611824,0.19355706,0.14683066,0.0036349,0.09973764,-0.26946924,0.28204214,-0.38652457,0.25270896,0.38436209,-0.36695348,-0.37995574,0.31244203,0.53584851,0.32111003,-0.07938048,-0.12175283,-0.45401578,0.03442347,-0.51137299,0.12689791,-0.01466952,-0.53135538,-0.46226961,0.20413424,0.6855732,-0.09897036,-0.23852461,-0.3656236,0.06767129,-0.39034576,-0.03649586,-0.22712154,-0.72076993,-0.50158341,0.20887877,-0.15059844,-0.22429224,-0.05464471,0.41827475,0.07102535,-0.05953593,-0.28602798,-0.58285326,-0.41389904,0.08143963,0.15729401,-0.17642416,0.04624443,-0.06199181,0.3477385,0.14504609,0.05810049,0.09633315,0.07514239,-0.02724253,0.01702576,0.02183705,0.01324357,0.10751563,0.15612384,0.10010696,0.29213418,0.16679341,0.59322966,-0.17178697,0.1638896,0.53309817,0.11432483,0.31383258,0.54434746,-0.0594513,-0.06443679,-0.23503748,-0.00889104,0.34924429,-0.30679967,-0.21191654,0.3849534,0.4684705,0.28603888,0.41493197,0.05376592,-0.05173141,0.22161538,0.38245121,-0.01675819,0.25163799,0.53072413,0.23908393
0.497878,0.38889426,-0.37309023,-0.26987238,0.60670259,-0.4169041,-0.29333972,0.01632924,0.02662684,0.12359928,-0.5180116,0.18092211,-0.04475218,0.22062417,-0.24906639,-0.14712554,0.08255517,0.32974197,-0.2579966,0.05601816,0.46118858,0.06937992,0.30135209,0.38936365,-0.24126736,-0.05132076,-0.13945944,0.02681948,-0.41910298,0.09168704,-0.03271024,-0.4334018,-0.51554093,0.21313065,0.49822289,-0.45565464,0.38883609,0.51333556,0.16684575,-0.38064892,-0.07069482,-0.05235404,-0.40123437,-0.43434393,0.25096365,-0.4641012,-0.30613306,-0.25594137,0.21392051,-0.38467242,0.30469196,0.63430195,0.23801847,-0.24524153,-0.11507042,-0.14332343,-0.44385104,-0.44796744,0.29399826,-0.5362136,-0.36383931,-0.34196579,0.32901406,0.19110054,-0.08732205,0.17274655,0.04500062,0.01660016,-0.29108151,0.51607361,-0.27203484,0.00653998,0.13437253,-0.37240814,-0.25809746,0.33744067,0.71434502,0.46345887,-0.27496664,-0.06663074,0.01204883,0.08330094,-0.60709838,0.04241901,-0.075758,-0.60839323,-0.60128003,0.36074004,0.59924864,-0.4781036,-0.10013779,-0.09569272,-0.19984039,-0.75336924,0.32592048,-0.4231071,-0.73323571,-0.7495408,0.22440132,-0.22702079,-0.13268563,-0.21654601,0.13402281,-0.51200054,0.3958238,-0.42239913,-0.74150976,-0.68647363,0.11606723,0.13962547,-0.19052828,0.02828405,0.27990146,-0.11779706,0.13689428,0.31072957,0.48818829,0.06697344,-0.24714046,-0.06174115,0.07515483,0.02726694,-0.06695068,0.07965226,0.17079067,0.27816309,-0.03771516,0.32534888,-0.32901296,0.5483143,0.43951047,0.03621329,0.33084654,0.21696033,0.09186801,0.27195783,-0.18249639,-0.1678637,0.38545995,-0.3294559,0.45061101,0.78144908,0.65783646,0.20457312,-0.57231522,-0.4932688,-0.2368262,0.30130002,0.50967869,0.21696355,0.36083821,0.75120326,0.43576901
0.23220627,0.49356645,0.19300671,0.23376834,0.64419737,0.38287287,0.13338573,-0.16325765,0.27340342,-0.11728664,-0.26312518,-0.07664172,-0.32707972,0.16400591,0.21995828,-0.1154672,-0.03867702,0.23075768,0.52801863,0.35255392,0.44976238,0.28652464,0.21730227,-0.23395461,0.38084436,-0.18706338,-0.13074158,-0.27092767,-0.45330932,0.30903931,0.34890421,0.00982716,-0.02762954,0.28117893,0.62684712,0.55389437,0.53544114,0.36715601,-0.1843192,0.52515157,-0.20769493,-0.4229136,-0.1806277,-0.57859957,0.43081885,0.44311088,0.01112958,0.12988839,0.24383533,0.54096156,0.54984018,0.25123792,-0.50058469,0.58790989,-0.16081793,-0.72060305,-0.45118523,-0.57786956,0.72751333,0.50737731,0.16370369,0.38570987,0.2760881,0.79227425,0.25265201,-0.41066948,0.59553553,-0.15546278,-0.57651563,-0.04809018,-0.56238352,0.50584616,0.46902103,-0.14003098,0.09975625,0.25797853,0.33881471,-0.35008793,0.36140922,-0.26983451,-0.49136452,-0.08611181,-0.47603089,0.41967697,0.2291739,-0.265287,-0.03700008,0.13442552,0.43511283,0.12868152,-0.50148884,-0.07513755,0.04754218,-0.20710347,0.22191857,0.0722782,-0.4801549,-0.28558198,0.22342848,-0.53550029,-0.19682775,0.5654707,0.52037089,0.42337753,-0.48392699,-0.45222199,-0.39967778,-0.43053262,0.1449212,0.00476301,-0.57967252,-0.33750346,-0.42802053,0.72716727,0.49021718,0.30889817,0.51484325,0.06083634,-0.13233406,0.11034704,0.16354382,-0.03579957,0.05974502,0.24365141,0.45399694,0.19467433,0.34558423,0.51660753,-0.5437065,-0.385047,0.0216113,-0.4736566,0.21228397,0.52491792,-0.31187776,-0.31760321,-0.39078941,-0.32203895,0.22401755,-0.43671081,-0.44476765,0.06400724,-0.08517966,0.25533661,0.50012879,0.2354288,0.5230668,0.14888835,0.23520481,0.26988707,0.19971921,0.64977156,0.17296181
0.29043888,0.11230259,-0.03397026,-0.06465053,0.79233318,0.25354199,0.03424003,0.03270719,0.00255996,-0.02309231,-0.5492913,0.08742984,-0.38563256,-0.13705026,-0.10674199,-0.39635178,-0.25030239,0.29321223,0.10656844,0.11387908,0.0494673,0.16293939,0.18542254,-0.05572099,-0.32439566,-0.14667047,0.01619503,-0.23708355,-0.26313165,-0.28274991,0.09479095,-0.14451341,-0.41773057,0.19729331,0.67271947,0.13281965,0.23490022,-0.1137,-0.39856017,0.1351774,-0.07222352,-0.36191189,-0.50756361,-0.53183153,-0.1322222,0.07530527,0.14949141,-0.12163744,0.17741964,0.0320643,0.16366434,0.09719414,-0.17535237,0.0748464,-0.14328768,-0.24396241,-0.34446579,-0.34190627,-0.07445637,-0.11246698,-0.01002099,-0.1293209,0.42041367,0.62124379,0.15255737,0.04804388,0.11231483,-0.01138773,-0.61389636,0.09435013,-0.59314009,-0.16827036,-0.09499076,-0.48012093,-0.35165757,0.29594336,0.59479885,0.29762842,-0.06351334,-0.16910024,-0.31547884,0.19797989,-0.501585,-0.14006307,-0.26429461,-0.60029625,-0.45526884,0.25856779,0.69451344,-0.15015172,-0.27594961,-0.02100469,0.28094874,-0.23511098,0.11872372,-0.35094339,-0.64777558,-0.41506622,0.23342367,-0.12786,-0.30419361,0.06619812,0.49167342,0.19179372,0.27167058,-0.43304403,-0.67124244,-0.23289609,0.07843006,0.16765009,-0.37724471,-0.21235936,-0.23531552,0.28633539,-0.01083235,0.11084604,0.40833843,0.07309289,-0.22604664,-0.18476405,-0.15277892,0.11843965,-0.01640099,0.29129404,0.53169437,0.30678138,0.17345538,0.57226537,-0.00498854,0.2341281,0.29185648,-0.08658254,0.33837264,0.46138356,0.02884321,-0.24330467,-0.57886684,-0.21190751,0.34266025,-0.0522313,-0.08074222,0.14978137,0.18180592,0.16358585,-0.11680121,-0.07580939,0.41393075,0.25521117,0.52194487,-0.06698159,0.29453283,0.40261865,0.24497941
0.33660604,0.6246079,-0.21105533,-0.07042577,0.5498866,0.15044087,0.47624145,0.42711591,-0.27737675,-0.51344969,-0.04431064,0.20983462,-0.20701523,-0.05743585,-0.20658216,-0.50560165,-0.41398991,0.24646334,-0.0390981,0.12225057,0.5108832,0.21029447,0.44840291,0.19901437,-0.19180476,-0.28196771,0.09438151,0.21405793,-0.36088704,-0.09481444,0.24456241,-0.26372712,-0.60029225,0.34039843,0.5300551,-0.08114174,-0.02828393,-0.17419398,-0.47702128,0.12650199,0.24498763,-0.43337685,-0.31505789,-0.35020182,-0.27589154,-0.13756397,0.1845211,0.01339699,0.21644093,0.01705175,0.17102012,0.21581308,-0.24570684,-0.01705922,0.24458735,-0.44481666,0.03206856,-0.36128567,-0.33279966,-0.07506421,-0.07533197,-0.29834839,0.31410361,0.71000514,0.56258511,0.36619915,-0.16160895,-0.47322819,0.05384783,0.51616273,-0.28470535,-0.16588638,0.00674058,-0.56412582,-0.63548753,0.37115591,0.71260099,0.44083056,-0.13882614,-0.36353093,-0.07756435,0.4364619,-0.37440209,-0.0022976,-0.16695297,-0.60803084,-0.54975639,0.38848217,0.64918533,-0.37377591,-0.49433729,-0.03582999,0.44145125,-0.47144123,0.00331335,-0.21959388,-0.70006131,-0.71699412,0.36765711,-0.44517508,-0.56666944,0.19440281,0.4179574,0.01188126,0.30212784,-0.2797539,-0.66910154,-0.33601328,0.08948892,0.27214541,-0.17995374,-0.24706105,0.01485648,0.04628943,0.07069799,0.29970892,0.39659938,0.1072118,-0.29895146,-0.14456437,0.10668387,-0.14936808,0.10732016,0.38410106,0.34510393,0.41991419,0.05385077,0.29403232,0.20682308,0.56969255,0.28872129,-0.14595591,0.42691562,0.2384326,-0.21412843,-0.04095319,-0.59178013,-0.52933214,0.37109816,-0.06053311,0.03517837,0.12829397,0.33976246,0.21406863,-0.15479753,-0.0502275,0.38901314,0.35827705,0.52581185,-0.1886704,0.4314424,0.42809986,0.46837015
0.22026109,0.43499578,0.27916877,-0.00914185,0.08475099,-0.01031911,0.30753215,0.35363362,0.04689907,-0.04588464,-0.29519441,-0.28070146,-0.35988038,0.54974191,-0.54592803,-0.36239715,0.15735229,0.24265243,0.29262738,0.25716136,0.00245316,0.1523964,0.4541314,0.29329673,-0.10549776,-0.25839216,-0.10379922,-0.2702147,-0.46068417,0.17646056,-0.26914886,-0.32786857,-0.26293321,0.12168386,0.14653562,-0.22819434,0.09091164,0.44283446,0.34857427,-0.06151204,-0.17580934,-0.14394093,-0.073127,-0.06208274,0.37010347,-0.3707165,-0.3182349,0.19749083,0.17190005,-0.13486784,0.03640779,0.32695439,-0.02158908,-0.18707191,-0.04726067,-0.29925727,-0.15182103,-0.27016705,0.01023997,-0.18818826,-0.2717014,-0.31071972,0.28717693,0.68648997,0.04948366,0.09556355,0.14943517,-0.10312297,-0.04625381,0.59662353,-0.30322758,0.01430021,-0.04973644,-0.49373101,-0.40640192,0.23976248,0.50256333,0.44213498,0.06737694,-0.1709352,-0.00367312,0.49793007,-0.30381918,0.04319815,-0.24034073,-0.63726331,-0.47154969,0.23295175,0.63975306,0.01972272,-0.08506318,-0.08075608,-0.00868433,-0.31963602,0.32854695,-0.45892784,-0.62392236,-0.26081559,0.19619687,0.03651753,-0.1154699,0.07347111,0.09672519,-0.09950415,0.4367796,-0.53588987,-0.55446267,-0.06494328,0.07694718,0.20173609,-0.16974584,0.19279266,-0.03929144,0.21015422,0.03719354,-0.11071894,0.20079906,0.08102467,-0.12236363,-0.08111977,0.01951842,-0.02172146,0.0663964,0.14109934,0.16901511,0.24571478,0.05224382,0.37530924,-0.2350119,0.30317569,0.30682995,-0.27100784,0.2960365,0.30230214,-0.18717803,-0.04142376,-0.39334891,-0.27194922,0.28141724,-0.27999037,0.086361,0.28210952,0.27654966,0.18231226,-0.41714283,-0.36940704,0.4217872,0.24920459,0.68955721,-0.06724237,0.32462632,0.23476897,0.25086121
0.28620183,0.26727116,-0.00734892,0.00220089,0.54677968,0.03531516,0.02645866,-0.01060527,0.10501555,-0.01845771,-0.37202318,0.07287135,-0.32540993,0.20130789,-0.20902979,-0.38167238,-0.25777497,0.28919206,0.15785166,0.16426733,0.23825469,0.10258282,0.02354383,-0.12202182,0.0189656,0.02219731,-0.02993079,-0.03877926,-0.38559825,0.00724007,0.16145795,-0.14381453,-0.23922388,0.37910073,0.88489565,0.28422128,0.61528476,0.03485945,-0.44593099,0.35641112,-0.03909185,-0.49450389,-0.00131542,-0.50695474,0.32140851,0.06471767,-0.2132672,-0.02558324,0.2853657,0.33557291,0.55085056,0.13586788,-0.31236193,0.32003874,-0.06651432,-0.50665539,0.04564696,-0.53417989,0.46651679,-0.00721579,-0.29329389,-0.07280043,0.34093253,0.56148715,0.12278981,-0.1059391,0.45944412,0.0864637,-0.44299446,0.53794738,-0.50430427,0.46851886,0.0576723,-0.47906758,-0.22024952,0.31715974,0.43730753,-0.02056898,0.24212858,-0.23048286,-0.28096563,0.43782113,-0.55763251,0.2456158,-0.07382784,-0.56189733,-0.30982715,0.2310985,0.71196713,-0.29452688,-0.3604819,-0.08924456,0.22661132,-0.35395985,0.12381641,-0.51597964,-0.78374945,-0.5135144,0.27213494,-0.49762859,-0.26831093,0.15524275,0.19884247,0.13421296,0.02215654,-0.57586933,-0.54837308,-0.29800529,0.10509888,0.1057328,-0.51484599,0.12712627,-0.309476,0.42015617,0.44528355,0.14058827,0.33381746,0.08505939,-0.00726476,0.19241431,0.34864721,0.0760349,0.21522228,0.21478158,0.24443943,0.24433859,-0.00173308,0.48047476,-0.60039268,0.15260484,0.34418538,-0.23076595,0.30609592,0.07445676,0.33230602,0.01086418,-0.47652199,-0.21373782,0.29467695,-0.18344878,-0.00940314,0.43555124,0.31630393,0.230259,-0.16330755,-0.37132954,0.27873326,0.27098285,0.56238739,0.1902661,0.36590209,0.49052065,0.26277216
0.36469125,0.61332092,-0.30827044,-0.38767727,0.48219782,-0.23660632,-0.59083487,-0.24754869,-0.07187412,-0.1299667,-0.08829099,-0.10770391,0.00403569,-0.3755191,0.24111825,-0.09665898,-0.27193729,0.34327801,-0.30417601,-0.39986076,0.34367954,-0.21827692,-0.54500274,-0.16989749,0.04883884,-0.0232605,0.23072057,-0.247005,-0.12850965,-0.21243305,0.52334338,0.03198542,-0.27671396,0.2484505,0.62744474,0.18660571,0.42351226,0.13968187,-0.48487249,0.24533631,0.11611802,-0.32363688,0.00695219,-0.24680026,0.18861549,-0.00684958,0.06901196,0.11768866,0.23165226,-0.19517997,0.13548638,0.48621039,-0.19137217,-0.12510449,-0.14354039,-0.31182722,-0.12590868,-0.44066708,0.28095916,-0.31944414,-0.3057925,0.08414687,0.28113515,0.44638466,-0.43012464,-0.34678841,0.32636689,0.22288385,-0.18240648,0.28442651,0.02954998,-0.03677645,0.3630731,0.02764086,-0.15405214,0.2900434,0.27976414,-0.04644373,0.26599308,0.30118774,-0.08630208,0.40084231,0.03020559,0.00359479,0.11128489,0.11188113,-0.23558199,0.1667349,0.50665375,-0.26904351,-0.15170269,0.03901176,0.07756043,-0.20689861,0.09141914,-0.40931284,-0.35807267,-0.17485683,0.20147518,-0.30738038,-0.06574783,0.20247509,0.21238306,0.19667317,0.05333937,-0.32260004,-0.30239244,0.00965709,0.12476791,0.51458626,-0.13937395,0.1610283,0.2037644,0.39291102,0.55721377,0.62685042,0.17580783,0.06008801,0.00928295,0.23117675,0.14602051,0.11483837,0.15787198,0.39193417,0.14486581,0.19666195,-0.21115419,-0.04316339,-0.24039836,0.27253852,0.25421367,-0.445439,0.25511766,0.59384734,-0.13190332,0.09578063,-0.03840222,0.06073322,0.23325873,-0.1615677,0.18327189,0.37278995,0.24653147,0.23201227,-0.08121115,0.16162508,0.5280201,0.21186233,0.51008161,-0.24047981,0.20605453,0.1997874,0.22840425
